"","station","cldd","cdd","qual","lat","long"
"475","USC00045502","4109R",4109,"R",33.5714,-116.0767
"476","USC00045532","1559S",1559,"S",37.2858,-120.5117
"477","USC00045679","68S",68,"S",40.3458,-121.6092
"478","USC00045721","2003S",2003,"S",34.9436,-115.5469
"479","USC00045756","2004R",2004,"R",35.0492,-118.1619
"480","USC00045790","1737R",1737,"R",34.0192,-118.1053
"481","USC00045795","62S",62,"S",36.5903,-121.91
"482","USC00045802","30R",30,"R",36.5928,-121.8556
"483","USC00045866","105R",105,"R",35.3672,-120.8456
"484","USC00045915","963R",963,"R",37.8792,-121.9303
"485","USC00045933","730S",730,"S",37.3436,-121.6425
"486","USC00046006","976R",976,"R",34.2308,-118.0711
"487","USC00046074","564S",564,"S",38.2778,-122.2647
"488","USC00046136","792S",792,"S",39.2467,-121.0008
"489","USC00046144","429S",429,"S",37.5147,-122.0325
"490","USC00046154","1057R",1057,"R",34.9456,-119.6828
"491","USC00046161","1754R",1754,"R",34.3933,-118.5939
"492","USC00046168","1848R",1848,"R",37.2811,-121.0178
"493","USC00046172","1332R",1332,"R",37.95,-120.5333
"494","USC00046174","1743R",1743,"R",38.0047,-120.4864
"495","USC00046175","388R",388,"R",33.6025,-117.8803
"496","USC00046263","1609R",1609,"R",34.2447,-118.525
"497","USC00046336","243R",243,"R",37.7983,-122.2642
"498","USC00046377","256R",256,"R",33.2097,-117.395
"499","USC00046399","854R",854,"R",34.4478,-119.2275
"500","USC00046498","5R",5,"R",41.3619,-124.0192
"501","USC00046506","1561S",1561,"S",39.7458,-122.1997
"502","USC00046508","781R",781,"R",41.3089,-123.5317
"503","USC00046521","1482R",1482,"R",39.5178,-121.5531
"504","USC00046569","318R",318,"R",34.1981,-119.1753
"505","USC00046572","343R",343,"R",34.2067,-119.1375
"506","USC00046599","167R",167,"R",37.5917,-122.4717
"507","USC00046610","331R",331,"R",36.715,-121.3492
"508","USC00046624","1991S",1991,"S",34.5883,-118.0939
"509","USC00046635","4343S",4343,"S",33.8275,-116.5097
"510","USC00046646","353R",353,"R",37.4436,-122.1403
"511","USC00046657","876S",876,"S",33.3781,-116.84
"512","USC00046685","1533S",1533,"S",39.7536,-121.6239
"513","USC00046699","4163S",4163,"S",34.2903,-114.1708
"514","USC00046719","1781R",1781,"R",34.1481,-118.1444
"515","USC00046730","788S",788,"S",35.6278,-120.6856
"516","USC00046773","1969R",1969,"R",34.5028,-117.8944
"517","USC00046826","339S",339,"S",38.2578,-122.6078
"518","USC00046926","546R",546,"R",36.4817,-121.1822
"519","USC00046943","63R",63,"R",35.1597,-120.6831
"520","USC00046960","1312R",1312,"R",38.6956,-120.8244
"521","USC00046962","1526R",1526,"R",38.7333,-120.7333
"522","USC00047050","1450R",1450,"R",34.0817,-117.7658
"523","USC00047077","2220R",2220,"R",36.0678,-119.02
"524","USC00047085","110S",110,"S",39.8053,-120.4719
"525","USC00047109","823S",823,"S",39.3619,-123.1286
"526","USC00047150","740S",740,"S",36.1883,-120.6953
"527","USC00047195","325R",325,"R",39.9367,-120.9475
"528","USC00047228","940R",940,"R",33.0114,-116.9081
"529","USC00047253","1955S",1955,"S",35.3692,-117.6525
"530","USC00047306","1680S",1680,"S",34.0528,-117.1894
"531","USC00047339","484R",484,"R",37.4767,-122.2386
"532","USC00047404","450S",450,"S",40.0261,-123.7931
"533","USC00047414","190R",190,"R",37.9192,-122.3772
"534","USC00047470","1942R",1942,"R",33.9511,-117.3881
"535","USC00047473","1658R",1658,"R",33.9669,-117.3614
"536","USC00047641","7R",7,"R",39.4317,-120.2406
"537","USC00047643","848S",848,"S",38.5067,-122.4714
"538","USC00047668","87R",87,"R",36.6594,-121.6656
"539","USC00047689","1076R",1076,"R",38.5006,-120.2189
"540","USC00047723","1989R",1989,"R",34.1344,-117.2539
"541","USC00047767","19R",19,"R",37.7281,-122.5053
"542","USC00047785","1399R",1399,"R",34.1061,-118.1
"543","USC00047807","18R",18,"R",37.3117,-122.3617
"544","USC00047813","1742R",1742,"R",33.7869,-116.9583
"545","USC00047821","636S",636,"S",37.3592,-121.9239
"546","USC00047846","1593R",1593,"R",37.0533,-121.0578
"547","USC00047851","293S",293,"S",35.3039,-120.665
"548","USC00047874","1302R",1302,"R",33.0956,-116.9975
"549","USC00047880","395R",395,"R",37.9983,-122.5372
"550","USC00047888","1217S",1217,"S",33.7442,-117.8667
"551","USC00047902","407R",407,"R",34.4167,-119.6844
"552","USC00047916","170S",170,"S",36.9906,-121.9911
"553","USC00047953","303S",303,"S",34.0075,-118.4997
"554","USC00047957","531R",531,"R",34.3119,-119.1331
"555","USC00047965","459S",459,"S",38.4381,-122.6978
"556","USC00048045","72S",72,"S",40.4831,-124.1036
"557","USC00048135","1883S",1883,"S",40.7142,-122.4161
"558","USC00048163","116R",116,"R",40.0331,-124.0728
"559","USC00048207","454R",454,"R",39.5678,-120.6228
"560","USC00048273","570R",570,"R",37.3133,-122.185
"561","USC00048351","578S",578,"S",38.2994,-122.4622
"562","USC00048353","873R",873,"R",37.9672,-120.3872
"563","USC00048380","150R",150,"R",37.5072,-119.6331
"564","USC00048560","1389R",1389,"R",37.9994,-121.3178
"565","USC00048587","1313R",1313,"R",39.5858,-122.5339
"566","USC00048606","324S",324,"S",39.5631,-121.1078
"567","USC00048655","1770R",1770,"R",33.7156,-117.19
"568","USC00048702","490R",490,"R",40.4167,-120.6631
"569","USC00048713","1331R",1331,"R",38.3772,-120.8008
"570","USC00048752","1916R",1916,"R",35.1503,-119.43
"571","USC00048758","25S",25,"S",39.1678,-120.1428
"572","USC00048826","670R",670,"R",35.1333,-118.45
"573","USC00048873","137R",137,"R",40.8667,-120.4333
"574","USC00048917","1687S",1687,"S",36.465,-118.8619
"575","USC00048928","867R",867,"R",38.4461,-120.4992
"576","USC00049001","1498R",1498,"R",37.7967,-121.5828
"577","USC00049026","673R",673,"R",40.7264,-122.7947
"578","USC00049035","3193R",3193,"R",35.7636,-117.3908
"579","USC00049043","47S",47,"S",39.3331,-120.173
"580","USC00049053","168R",168,"R",41.96,-121.4744
"581","USC00049073","1558R",1558,"R",37.5006,-120.855
"582","USC00049087","910R",910,"R",33.7025,-117.7539
"583","USC00049099","3219R",3219,"R",34.1281,-116.0369
"584","USC00049105","7R",7,"R",38.7086,-120.0403
"585","USC00049111","321R",321,"R",34.9881,-120.3211
"586","USC00049122","835S",835,"S",39.1467,-123.2103
"587","USC00049152","792S",792,"S",34.0697,-118.4428
"588","USC00049200","1523S",1523,"S",38.3956,-121.9608
"589","USC00049325","1824R",1824,"R",34.535,-117.3058
"590","USC00049367","1769S",1769,"S",36.3283,-119.2992
"591","USC00049378","834R",834,"R",33.2294,-117.2269
"592","USC00049440","646R",646,"R",38.7161,-122.9975
"593","USC00049452","2042R",2042,"R",35.5892,-119.3519
"594","USC00049473","123S",123,"S",36.9308,-121.7692
"595","USC00049490","722R",722,"R",40.7222,-122.9331
"596","USC00049621","1820R",1820,"R",40.6117,-122.5281
"597","USC00049671","1590R",1590,"R",36.2656,-117.1853
"598","USC00049684","154S",154,"S",39.4194,-123.3425
"599","USC00049699","1547R",1547,"R",39.5231,-122.3058
"600","USC00049742","1735C",1735,"C",38.5228,-121.9683
"601","USC00049781","1553R",1553,"R",38.6828,-121.7942
"602","USC00049792","618R",618,"R",37.4286,-122.2567
"603","USC00049822","213R",213,"R",34.3617,-117.6386
"604","USC00049855","738R",738,"R",37.75,-119.5897
"605","USC00049866","622S",622,"S",41.7036,-122.6408
"606","USC00050109","758R",758,"R",40.155,-103.1417
"607","USC00050185","19R",19,"R",40.2289,-105.5183
"608","USC00050214","317S",317,"S",39.5008,-108.3794
"609","USC00050301","734R",734,"R",39.0372,-102.1675
"610","USC00050372","47S",47,"S",39.1853,-106.8381
"611","USC00050454","15S",15,"S",39.4047,-105.4767
"612","USC00050776","78R",78,"R",37.4786,-105.5717
"613","USC00050797","87R",87,"R",38.4667,-107.1678
"614","USC00050834","932R",932,"R",39.6567,-102.1192
"615","USC00050848","611S",611,"S",39.9919,-105.2667
"616","USC00050945","531S",531,"S",40.635,-104.3267
"617","USC00050950","671S",671,"S",39.9436,-104.8361
"618","USC00051017","111R",111,"R",40.8008,-108.9172
"619","USC00051060","250R",250,"R",40.6158,-105.2969
"620","USC00051071","107R",107,"R",38.8247,-106.1275
"621","USC00051121","844R",844,"R",39.3061,-102.2608
"622","USC00051179","688S",688,"S",39.7403,-104.1275
"623","USC00051186","1S",1,"S",39.6553,-105.7089
"624","USC00051268","1257S",1257,"S",37.0158,-102.555
"625","USC00051294","704R",704,"R",38.46,-105.2256
"626","USC00051401","434R",434,"R",39.4106,-104.9058
"627","USC00051440","502R",502,"R",38.9,-107.9333
"628","USC00051443","482R",482,"R",38.9028,-107.8922
"629","USC00051458","33S",33,"S",37.7067,-106.1444
"630","USC00051528","261S",261,"S",39.2203,-105.2783
"631","USC00051539","939R",939,"R",38.115,-103.51
"632","USC00051547","616R",616,"R",39.6261,-104.8319
"633","USC00051564","968S",968,"S",38.8219,-102.3508
"634","USC00051609","50S",50,"S",38.4442,-107.5592
"635","USC00051681","18R",18,"R",39.8958,-105.3847
"636","USC00051713","23S",23,"S",38.4461,-106.7611
"637","USC00051741","415R",415,"R",39.2425,-107.9631
"638","USC00051743","416R",416,"R",39.2367,-107.9797
"639","USC00051772","1252R",1252,"R",39.1014,-108.7339
"640","USC00051886","579S",579,"S",37.3444,-108.5931
"641","USC00051932","209R",209,"R",40.4506,-107.5894
"642","USC00051939","3R",3,"R",37.8531,-106.9253
"643","USC00051959","1S",1,"S",38.8739,-106.9769
"644","USC00051964","71R",71,"R",37.9806,-105.6897
"645","USC00051996","868R",868,"R",40.86,-102.8031
"646","USC00052184","9S",9,"S",37.6742,-106.3247
"647","USC00052192","675R",675,"R",38.7531,-108.0783
"648","USC00052196","759R",759,"R",38.7539,-108.0278
"649","USC00052223","951R",951,"R",39.7294,-105.0083
"650","USC00052281","1S",1,"S",39.6261,-106.0353
"651","USC00052286","675S",675,"S",40.2442,-108.9719
"652","USC00052432","354R",354,"R",37.2833,-107.8833
"653","USC00052441","204R",204,"R",37.2911,-107.8564
"654","USC00052446","981R",981,"R",38.4758,-102.7769
"655","USC00052631","360R",360,"R",39.3811,-104.6292
"656","USC00052759","58R",58,"R",40.3767,-105.4858
"657","USC00052790","86S",86,"S",39.6381,-105.315
"658","USC00052932","720R",720,"R",39.2814,-103.0614
"659","USC00052947","759R",759,"R",40.6483,-102.8594
"660","USC00052965","1R",1,"R",38.9128,-105.285
"661","USC00053005","569S",569,"S",40.6147,-105.1314
"662","USC00053006","537R",537,"R",40.5756,-105.0236
"663","USC00053016","80R",80,"R",37.2308,-108.0514
"664","USC00053038","681R",681,"R",40.26,-103.8156
"665","USC00053146","862R",862,"R",39.1653,-108.7331
"666","USC00053246","1092R",1092,"R",38.6825,-108.9722
"667","USC00053261","25R",25,"R",39.7053,-105.6997
"668","USC00053307","413R",413,"R",38.9539,-109.0528
"669","USC00053359","358R",358,"R",39.5181,-107.3172
"670","USC00053489","1219S",1219,"S",39.0422,-108.4664
"671","USC00053496","2C",2,"C",40.2669,-105.8322
"672","USC00053500","2S",2,"S",40.185,-105.8667
"673","USC00053530","5S",5,"S",39.4608,-105.6786
"674","USC00053541","116S",116,"S",37.7333,-105.5119
"675","USC00053553","969S",969,"S",40.4022,-104.6992
"676","USC00053592","17R",17,"R",39.8789,-106.3333
"677","USC00053662","10R",10,"R",38.5253,-106.9672
"678","USC00053867","201C",201,"C",40.4928,-107.2547
"679","USC00053951","4R",4,"R",37.7717,-107.1097
"680","USC00054054","13R",13,"R",40.9678,-106.0003
"681","USC00054076","1161R",1161,"R",38.0494,-102.1236
"682","USC00054082","678S",678,"S",40.5453,-102.3411
"683","USC00054135","6R",6,"R",40.5831,-105.6319
"684","USC00054172","541R",541,"R",39.1439,-103.4897
"685","USC00054242","794R",794,"R",39.7033,-102.2939
"686","USC00054250","356R",356,"R",37.1364,-107.6264
"687","USC00054380","792R",792,"R",39.6553,-102.6803
"688","USC00054388","1251R",1251,"R",38.0633,-102.9297
"689","USC00054413","887R",887,"R",40.9867,-102.2706
"690","USC00054444","693R",693,"R",38.7411,-103.5428
"691","USC00054452","737R",737,"R",39.49,-105.0953
"692","USC00054538","917R",917,"R",37.4536,-103.3219
"693","USC00054546","840R",840,"R",37.115,-103.2986
"694","USC00054603","872R",872,"R",38.7658,-102.8031
"695","USC00054606","844R",844,"R",38.8867,-102.7233
"696","USC00054664","34R",34,"R",40.0575,-106.3681
"697","USC00054724","1231R",1231,"R",37.9825,-103.5439
"698","USC00054726","1197S",1197,"S",37.7511,-103.4775
"699","USC00054734","8R",8,"R",38.0247,-107.3147
"700","USC00054742","9S",9,"S",38.9075,-105.4706
"701","USC00054762","729S",729,"S",39.7489,-105.1206
"702","USC00054770","1196S",1196,"S",38.0936,-102.6306
"703","USC00054834","1277S",1277,"S",38.0636,-103.2153
"704","USC00054934","38S",38,"S",37.3769,-107.6556
"705","USC00054945","748S",748,"S",40.4897,-103.0822
"706","USC00055025","659R",659,"R",39.7556,-103.4986
"707","USC00055056","543R",543,"R",39.6167,-105.0167
"708","USC00055116","528R",528,"R",40.1589,-105.0736
"709","USC00055236","439R",439,"R",40.435,-105.085
"710","USC00055322","55S",55,"S",37.1742,-105.9392
"711","USC00055327","93R",93,"R",37.335,-108.3161
"712","USC00055402","660R",660,"R",39.6211,-105.0656
"713","USC00055414","3R",3,"R",40.0239,-107.4336
"714","USC00055422","536R",536,"R",40.2844,-108.605
"715","USC00055427","408R",408,"R",39.1289,-103.8456
"716","USC00055446","183R",183,"R",40.5158,-108.0947
"717","USC00055484","95R",95,"R",40.0358,-107.9058
"718","USC00055507","18R",18,"R",39.3619,-106.7422
"719","USC00055531","480S",480,"S",37.1986,-108.4883
"720","USC00055706","18R",18,"R",37.5811,-106.1872
"721","USC00055722","554S",554,"S",38.4858,-107.8792
"722","USC00055734","202R",202,"R",39.1025,-104.8675
"723","USC00055797","1R",1,"R",39.6561,-105.5997
"724","USC00055922","594R",594,"R",40.6089,-103.8461
"725","USC00055934","234R",234,"R",40.9319,-103.8678
"726","USC00055970","264R",264,"R",37.8139,-109.0108
"727","USC00055984","865R",865,"R",39.8989,-105.0133
"728","USC00056012","214S",214,"S",38.1317,-108.2864
"729","USC00056023","534R",534,"R",40.7064,-104.7833
"730","USC00056131","966R",966,"R",38.2222,-103.7219
"731","USC00056136","928R",928,"R",38.53,-103.7058
"732","USC00056203","71R",71,"R",38.0206,-107.6686
"733","USC00056258","88R",88,"R",37.2425,-107.0169
"734","USC00056266","1114S",1114,"S",39.1136,-108.3506
"735","USC00056306","650S",650,"S",38.8522,-107.6236
"736","USC00056318","684R",684,"R",38.3833,-108.9833
"737","USC00056323","425R",425,"R",39.5144,-104.7503
"738","USC00056326","589R",589,"R",39.5289,-104.6567
"739","USC00056765","1092R",1092,"R",38.2597,-104.7169
"740","USC00056816","624R",624,"R",39.8297,-105.2353
"741","USC00056832","624S",624,"S",40.0894,-108.7717
"742","USC00056970","18R",18,"R",39.2,-107.3
"743","USC00056977","11R",11,"R",37.7167,-105.3167
"744","USC00057017","1R",1,"R",37.7131,-108.0386
"745","USC00057020","69R",69,"R",38.1508,-107.7572
"746","USC00057031","555R",555,"R",39.5447,-107.7853
"747","USC00057167","1127S",1127,"S",38.0392,-103.6933
"748","USC00057249","521R",521,"R",39.4286,-105.0703
"749","USC00057287","438R",438,"R",38.8611,-104.0939
"750","USC00057296","47R",47,"R",40.7022,-105.7106
"751","USC00057309","6R",6,"R",38.8417,-104.9742
"752","USC00057317","269R",269,"R",37.9136,-104.9483
"753","USC00057337","67R",67,"R",38.0858,-106.1444
"754","USC00057370","140R",140,"R",38.5328,-106.0158
"755","USC00057430","99R",99,"R",37.1953,-105.4244
"756","USC00057515","726S",726,"S",40.8592,-102.5167
"757","USC00057557","563R",563,"R",39.55,-103.35
"758","USC00057560","598R",598,"R",39.5719,-103.2922
"759","USC00057572","149R",149,"R",37.715,-105.2353
"760","USC00057848","14R",14,"R",40.4725,-106.4475
"761","USC00057866","986R",986,"R",37.3694,-102.7428
"762","USC00057936","49S",49,"S",40.4883,-106.8233
"763","USC00057950","962R",962,"R",40.6278,-103.2083
"764","USC00058008","849R",849,"R",39.3047,-102.6003
"765","USC00058022","387R",387,"R",39.4344,-105.1208
"766","USC00058157","1055S",1055,"S",38.3422,-104.0567
"767","USC00058204","1S",1,"S",37.9492,-107.8736
"768","USC00058290","1069R",1069,"R",37.6667,-103.9167
"769","USC00058429","572S",572,"S",37.1786,-104.4869
"770","USC00058436","379R",379,"R",37.1503,-104.5567
"771","USC00058501","2R",2,"R",39.0936,-106.3514
"772","USC00058560","1149R",1149,"R",38.3761,-108.7422
"773","USC00058575","3R",3,"R",39.6394,-106.3539
"774","USC00058582","73R",73,"R",37.3842,-107.5822
"775","USC00058690","118R",118,"R",40.9656,-105.2186
"776","USC00058756","2S",2,"S",40.7442,-106.2792
"777","USC00058781","535S",535,"S",37.6303,-104.7956
"778","USC00058793","1147S",1147,"S",37.3822,-102.2986
"779","USC00058839","573S",573,"S",40.4256,-105.2103
"780","USC00058931","24R",24,"R",38.1311,-105.4661
"781","USC00058995","512S",512,"S",39.775,-105.1169
"782","USC00059096","9R",9,"R",40.0375,-106.2039
"783","USC00059181","0R",0,"R",37.4744,-106.7906
"784","USC00059243","882R",882,"R",40.0583,-102.2189
"785","USC00059265","24R",24,"R",40.1561,-106.9092
"786","USC00059275","518R",518,"R",37.5206,-108.7561
"787","USC00059295","958S",958,"S",40.1236,-102.7217
"788","USC00060227","400R",400,"R",41.8417,-73.0086
"789","USC00060961","583R",583,"R",41.65,-73.4833
"790","USC00060973","603S",603,"S",41.7944,-72.9319
"791","USC00061762","813R",813,"R",41.4,-73.4167
"792","USC00062658","399R",399,"R",41.95,-73.3667
"793","USC00063207","705R",705,"R",41.3511,-72.0389
"794","USC00064488","495R",495,"R",41.7572,-72.1858
"795","USC00064767","782R",782,"R",41.55,-72.7167
"796","USC00065077","754R",754,"R",41.4075,-72.9033
"797","USC00065445","329S",329,"S",41.9725,-73.2208
"798","USC00065910","662S",662,"S",41.5269,-72.0642
"799","USC00067373","280R",280,"R",41.7167,-73.3
"800","USC00067970","799R",799,"R",41.1247,-73.5475
"801","USC00068138","490R",490,"R",41.795,-72.2286
"802","USC00069388","465R",465,"R",41.9442,-71.9031
"803","USC00069568","431R",431,"R",41.6667,-73.1333
"804","USC00072730","1314S",1314,"S",39.2583,-75.5167
"805","USC00073570","1143R",1143,"R",38.6333,-75.45
"806","USC00073595","1072R",1072,"R",38.8161,-75.5761
"807","USC00075320","1417S",1417,"S",38.7756,-75.1389
"808","USC00075915","1152R",1152,"R",38.8983,-75.425
"809","USC00076410","1223R",1223,"R",39.6694,-75.7514
"810","USC00079605","1071S",1071,"S",39.7739,-75.5414
"811","USC00080228","3191R",3191,"R",27.2181,-81.8739
"812","USC00080236","3070S",3070,"S",27.1819,-81.3508
"813","USC00080369","3362S",3362,"S",27.5947,-81.5267
"814","USC00080478","3603S",3603,"S",27.8986,-81.8433
"815","USC00080611","3481R",3481,"R",26.6928,-80.6711
"816","USC00080945","3545R",3545,"R",27.4467,-82.5014
"817","USC00081046","3337R",3337,"R",28.6164,-82.3658
"818","USC00081163","2951R",2951,"R",28.6664,-82.0894
"819","USC00081276","3526R",3526,"R",26.8639,-80.6256
"820","USC00081306","4351R",4351,"R",25.6719,-80.1567
"821","USC00081544","2666R",2666,"R",30.7836,-85.4847
"822","USC00081641","3281R",3281,"R",28.4553,-81.7233
"823","USC00081654","3788R",3788,"R",26.7422,-80.94
"824","USC00081858","3954R",3954,"R",26.2678,-80.275
"825","USC00081978","3042R",3042,"R",29.4292,-81.5158
"826","USC00082008","2421R",2421,"R",29.6333,-83.1053
"827","USC00082220","2462R",2462,"R",30.7244,-86.0939
"828","USC00082229","2809R",2809,"R",29.0181,-81.3106
"829","USC00082298","3543S",3543,"S",26.6033,-81.1292
"830","USC00082418","4581R",4581,"R",24.6278,-82.8736
"831","USC00082441","4602R",4602,"R",24.7706,-80.9072
"832","USC00082850","4107R",4107,"R",25.8489,-81.3897
"833","USC00082915","2979R",2979,"R",29.755,-81.5389
"834","USC00082944","2803S",2803,"S",30.6589,-81.4636
"835","USC00083020","4072R",4072,"R",25.1422,-80.9144
"836","USC00083137","3068R",3068,"R",27.5139,-80.7694
"837","USC00083163","4041S",4041,"S",26.1019,-80.2011
"838","USC00083168","4207R",4207,"R",26.1408,-80.1061
"839","USC00083207","3448R",3448,"R",27.4417,-80.3508
"840","USC00083322","2613R",2613,"R",29.6814,-82.4942
"841","USC00083470","2310S",2310,"S",30.2717,-82.1856
"842","USC00083874","2400S",2400,"S",29.7653,-81.4697
"843","USC00083909","4177S",4177,"S",25.8175,-80.2858
"844","USC00083956","2635R",2635,"R",29.8286,-82.5972
"845","USC00084095","3775R",3775,"R",25.5011,-80.55
"846","USC00084210","3572R",3572,"R",26.4622,-81.4406
"847","USC00084289","2912S",2912,"S",28.8028,-82.3125
